i j mu_x mu_y mu_z deltaE
2 73 0.00005720 0.00003530 0.00000000 6.23280000
2 74 -0.00005360 -0.00003290 -0.00000000 6.26840000
2 75 0.00000000 0.00000000 0.11005770 6.30570000
2 76 0.00000000 0.00000000 0.00000010 6.31150000
2 77 -0.00000000 -0.00000000 -0.00038550 6.31260000
2 78 0.00000010 -0.00001520 0.00000000 6.42000000
2 79 0.10707070 0.06615280 0.00000000 6.42180000
2 80 -0.00001920 0.00003130 0.00000000 6.48590000
2 81 -0.00003650 0.00005920 0.00000000 6.56720000
2 82 -0.00000000 -0.00000000 -0.05870570 6.63400000
2 83 -0.00266180 0.00406830 -0.00000000 6.68580000
2 84 -0.57680110 -0.35637340 -0.00000000 6.70380000
2 85 0.00000000 -0.00000000 0.00002950 6.70440000
2 86 -0.01568170 -0.00968880 -0.00000000 6.70520000
2 87 0.00000000 0.00000000 -0.00209720 6.70550000
2 88 0.00000000 -0.00000000 -0.00000090 6.71550000
2 89 -0.00000000 0.00000000 0.00002560 6.74440000
2 90 -0.04889270 -0.03020600 -0.00000000 6.82840000
2 91 0.00004520 -0.00007330 -0.00000000 6.87920000
2 92 0.00000000 -0.00000000 0.00964670 6.88790000
2 93 0.00000000 0.00000000 0.19961500 6.88820000
2 94 0.00009270 0.00005760 -0.00000000 6.95730000
2 95 -0.00005230 0.00008340 -0.00000000 6.99450000
2 96 -0.00000000 -0.00000000 0.00112770 7.00750000
2 97 0.00000000 -0.00000000 -0.00000790 7.14260000
2 98 0.00013130 0.00005510 -0.00000000 7.17470000
2 99 0.28699020 -0.46450160 0.00000000 7.17800000
2 100 0.04058500 0.02491420 0.00000000 7.19780000
2 101 -0.07779560 0.12599070 -0.00000000 7.20250000
2 102 0.00000000 0.00000000 0.00024890 7.20520000
2 103 -0.00000000 0.00000000 -0.00017910 7.22080000
2 104 0.00000000 -0.00000000 0.94559110 7.26440000
2 105 -0.01967920 0.03184330 -0.00000000 7.30530000
2 106 0.00056790 0.00035290 -0.00000000 7.40750000
2 107 -0.00070400 -0.00044050 0.00000000 7.48900000
2 108 0.00000000 0.00000000 0.04329020 7.51640000
2 109 -0.00000000 0.00000000 0.00000210 7.51670000
2 110 -0.02247910 -0.01388640 -0.00000000 7.52960000
2 111 0.06562170 0.04054290 0.00000000 7.53950000
2 112 0.04136900 0.02555310 0.00000000 7.58720000
2 113 -0.00000000 -0.00000000 0.00002300 7.62240000
2 114 0.00000000 0.00000000 0.01671750 7.63500000
2 115 0.00001850 0.00001190 -0.00000000 7.67620000
2 116 -0.00000000 -0.00000000 -0.00000930 7.74260000
2 117 -0.00002620 0.00004230 0.00000000 7.75090000
2 118 0.00131150 -0.00212180 0.00000000 7.76750000
2 119 0.00001980 -0.00003190 -0.00000000 7.77310000
2 120 -0.00000000 -0.00000000 -0.00019000 7.77970000
2 121 0.00000620 -0.00001000 -0.00000000 7.82600000
2 122 0.00000000 0.00000000 0.00000010 7.92080000
2 123 0.01257000 -0.02036900 0.00000000 7.94110000
2 124 0.00000000 -0.00000000 -0.00011880 7.98070000
2 125 0.00000000 -0.00000000 0.00000960 7.98080000
2 126 0.00000000 0.00000000 -0.00005940 8.09060000
2 127 -0.00000000 -0.00000000 0.00000820 8.09190000
2 128 0.00000000 -0.00000000 -0.00005070 8.17380000
2 129 0.01596800 0.00986270 -0.00000000 8.20650000
2 130 -0.05286170 -0.03266380 -0.00000000 8.21750000
2 131 -0.00000000 0.00000000 -0.00000060 8.26680000
2 132 0.05144200 -0.08324300 -0.00000000 8.28870000
2 133 0.00000000 0.00000000 0.00001740 8.29420000
2 134 0.00000000 -0.00000000 0.00000010 8.45850000
2 135 -0.00000000 0.00000000 0.00015280 8.47560000
2 136 -0.00000000 -0.00000000 0.00961240 8.49150000
2 137 0.00000520 -0.00000840 0.00000000 8.53720000
2 138 0.04622820 0.02855970 0.00000000 8.56540000
2 139 -0.00000000 0.00000000 -0.00000010 8.56770000
2 140 0.06495430 0.04012370 0.00000000 8.76120000
2 141 -0.00000000 0.00000000 -0.00000020 8.76500000
2 142 0.00000000 0.00000000 -0.00001970 8.78660000
2 143 0.00007880 0.00004990 -0.00000000 8.78890000
2 144 -0.00000000 -0.00000000 0.00374070 8.80180000
2 145 -0.00000000 0.00000000 -0.00000060 8.81740000
2 146 -0.01128840 0.01826670 0.00000000 8.81900000
2 147 -0.00000560 0.00000870 0.00000000 8.87510000
2 148 -0.00000000 -0.00000000 -0.00001420 8.88400000
2 149 0.02752330 0.01700410 0.00000000 8.92760000
2 150 0.00000000 0.00000000 -0.00001270 8.94140000
2 151 0.00000000 -0.00000000 0.00000050 8.95120000
2 152 -0.00000000 -0.00000000 -0.00000500 8.98330000
2 153 0.00001110 -0.00001790 0.00000000 9.02570000
2 154 -0.00000000 0.00000000 -0.00000040 9.05820000
2 155 -0.00012410 0.00017730 0.00000000 9.05860000
2 156 0.00000000 0.00000000 -0.00052600 9.09620000
2 157 0.00000000 -0.00000000 -0.00003050 9.14010000
2 158 -0.00000000 -0.00000000 0.06325750 9.14590000
2 159 0.00302270 -0.00487410 0.00000000 9.16470000
2 160 0.00000000 0.00000000 -0.00000040 9.20120000
2 161 -0.00000000 -0.00000000 -0.00000100 9.21910000
2 162 0.00000000 0.00000000 0.00110480 9.24440000
2 163 -0.00000000 -0.00000000 -0.00002880 9.26520000
2 164 -0.00978580 -0.00604390 -0.00000000 9.29330000
2 165 0.00003280 0.00002030 -0.00000000 9.32250000
2 166 -0.00000000 -0.00000000 -0.00000760 9.33270000
2 167 -0.00000000 -0.00000000 -0.00001860 9.33390000
2 168 0.00000190 -0.00000300 -0.00000000 9.34190000
2 169 -0.00000000 -0.00000000 -0.00000070 9.38690000
2 170 -0.00000000 -0.00000000 -0.00000750 9.40830000
2 171 0.00000000 -0.00000000 -0.00555450 9.42100000
2 172 0.00000000 0.00000000 0.00070260 9.42120000
2 173 -0.00000000 -0.00000000 0.00000060 9.43450000
2 174 -0.03099240 -0.01915610 -0.00000000 9.47380000
2 175 0.00000000 0.00000000 -0.00000260 9.55800000
2 176 0.00000000 0.00000000 0.00003110 9.58130000
2 177 0.00240010 -0.00388450 0.00000000 9.59690000
2 178 0.00000000 -0.00000000 0.00000160 9.67030000
2 179 0.00099290 0.00060730 -0.00000000 9.72730000
2 180 0.00000120 -0.00000190 0.00000000 9.76630000
2 181 -0.00000000 -0.00000000 0.00549410 9.77390000
2 182 0.00005300 0.00003380 -0.00000000 9.78430000
2 183 0.00000000 -0.00000000 -0.00000740 9.82460000
2 184 -0.00000000 -0.00000000 0.00000030 9.86680000
2 185 -0.02202050 -0.01360990 0.00000000 9.87660000
2 186 -0.00000000 0.00000000 -0.00000250 9.92640000
2 187 0.00000740 -0.00001200 0.00000000 9.93460000
2 188 0.00023050 -0.00036890 0.00000000 9.95180000
2 189 -0.00000000 -0.00000000 -0.01373500 9.95460000
2 190 -0.02425370 -0.01497940 -0.00000000 10.00790000
2 191 -0.00000000 0.00000000 -0.00000040 10.02310000
2 192 -0.00015270 -0.00009450 -0.00000000 10.06160000
2 193 -0.00000000 -0.00000000 0.00002290 10.09000000
2 194 0.00000000 -0.00000000 -0.36151610 10.10670000
2 195 0.00002140 0.00001340 0.00000000 10.10900000
2 196 0.00000000 -0.00000000 0.00002900 10.11690000
2 197 -0.00000000 0.00000000 -0.00018570 10.12630000
2 198 -0.00000210 0.00000340 -0.00000000 10.13100000
2 199 0.00003010 0.00001810 -0.00000000 10.14170000
2 200 0.00000000 -0.00000000 0.00000190 10.18060000
3 3 0.00045810 0.00028870 0.00000000 0.00000000
3 4 0.00000000 -0.00000000 -0.00000030 0.19130000
3 5 0.08106400 -0.13120510 0.00000000 0.77300000
3 6 0.00000000 0.00000000 0.06892990 0.91660000
3 7 0.00009060 -0.00014770 -0.00000000 1.04720000
3 8 -0.00002460 -0.00001530 0.00000000 1.17180000
3 9 -0.00000000 0.00000000 0.55879310 1.47020000
3 10 0.00004780 -0.00007740 0.00000000 1.57420000
3 11 -0.00000000 0.00000000 0.00000050 1.86380000
3 12 0.06364270 0.03932600 0.00000000 1.96190000
3 13 0.05637140 -0.09121840 -0.00000000 2.09930000
3 14 -0.00001400 0.00002040 0.00000000 2.27320000
3 15 0.00000000 -0.00000000 0.00044390 2.29160000
3 16 -0.00000000 0.00000000 -0.00000020 2.29770000
3 17 -0.00010450 -0.00006850 0.00000000 2.33890000
3 18 0.00000000 -0.00000000 0.00062930 2.36780000
3 19 -0.00003490 0.00005520 -0.00000000 2.56570000
3 20 0.00000000 -0.00000000 0.00024820 2.72630000
3 21 -0.00000000 0.00000000 -0.39787790 2.75700000
3 22 -0.00000000 0.00000000 -0.00022150 2.79060000
3 23 -0.01390960 0.02247980 0.00000000 2.83220000
3 24 0.11678020 0.07214640 0.00000000 2.88040000
3 25 0.00000000 -0.00000000 -0.00001290 3.01570000
3 26 0.00000000 0.00000000 -0.00000020 3.05710000
3 27 0.00000000 0.00000000 -0.05763310 3.13740000
3 28 0.00049250 0.00030490 -0.00000000 3.16230000
3 29 0.07708940 -0.12481720 0.00000000 3.33220000
3 30 -0.00000000 0.00000000 -0.00001780 3.42380000
3 31 0.00011680 -0.00018930 -0.00000000 3.49110000
3 32 0.00008130 0.00005020 -0.00000000 3.52660000
3 33 -0.00000000 -0.00000000 0.57831000 3.56510000
3 34 -0.00000000 -0.00000000 0.29690840 3.61350000
3 35 -0.77491500 -0.47864550 0.00000000 3.64290000
3 36 -0.00011450 -0.00007030 0.00000000 3.74030000
3 37 -0.00000000 0.00000000 0.00004350 3.79430000
3 38 0.00006120 -0.00009960 0.00000000 3.79890000
3 39 0.00000000 0.00000000 0.00000020 3.86490000
3 40 0.03615560 -0.05801780 -0.00000000 3.86790000
3 41 0.76383710 -1.23649320 -0.00000000 3.99710000
3 42 -0.00000000 0.00000000 -0.00000090 4.02550000
3 43 0.00007960 0.00004950 0.00000000 4.11060000
3 44 0.26818530 -0.43407340 0.00000000 4.21120000
3 45 -0.00000000 0.00000000 -0.00046150 4.21940000
3 46 -0.00000000 0.00000000 0.00015870 4.24710000
3 47 0.00000000 0.00000000 0.07399000 4.24730000
3 48 -0.00000000 0.00000000 0.00003340 4.30120000
3 49 -0.00000000 0.00000000 0.00000010 4.33610000
3 50 0.02247440 0.01393390 0.00000000 4.39450000
3 51 0.00700360 0.00433980 0.00000000 4.39590000
3 52 -0.00961480 -0.00599030 0.00000000 4.42480000
3 53 0.00000000 0.00000000 0.00000020 4.46070000
3 54 0.00008190 -0.00013300 -0.00000000 4.47250000
3 55 0.00019420 -0.00031460 0.00000000 4.54410000
3 56 0.15551860 0.09608630 -0.00000000 4.59120000
3 57 -0.00000000 -0.00000000 -0.00002350 4.59900000
3 58 0.00000480 -0.00000730 0.00000000 4.68000000
3 59 0.00000000 -0.00000000 -0.00000020 4.76340000
3 60 -0.00004240 0.00006860 0.00000000 4.76460000
3 61 0.00000000 -0.00000000 -0.05637390 4.80610000
3 62 0.00000000 -0.00000000 0.00001450 4.89100000
3 63 0.00001460 -0.00002360 -0.00000000 4.98000000
3 64 0.23133650 0.14294350 0.00000000 5.03170000
3 65 0.00000000 -0.00000000 0.00000190 5.05120000
3 66 -0.00000000 0.00000000 -0.00000090 5.08690000
3 67 -0.15850450 0.25657460 0.00000000 5.13400000
3 68 0.00000000 -0.00000000 0.00000800 5.13700000
3 69 0.00000000 -0.00000000 0.00000160 5.22830000
3 70 -0.88320520 -0.54569680 0.00000000 5.28490000
3 71 0.00540400 0.00327750 0.00000000 5.33560000
3 72 -0.27000990 0.43718370 -0.00000000 5.36090000
3 73 0.00000000 -0.00000000 0.00000190 5.38880000
3 74 0.00000000 -0.00000000 -0.00014640 5.42440000
3 75 -0.94998060 -0.58684740 0.00000000 5.46170000
3 76 0.00009240 -0.00014820 0.00000000 5.46750000
3 77 0.00320830 0.00198220 -0.00000000 5.46860000
3 78 -0.00000000 0.00000000 -0.00000510 5.57600000
3 79 -0.00000000 -0.00000000 0.05509120 5.57780000
3 80 0.00000000 -0.00000000 0.00000000 5.64190000
3 81 0.00000000 -0.00000000 -0.00000030 5.72320000
3 82 0.11361680 0.07019970 -0.00000000 5.79000000
3 83 0.00000000 -0.00000000 -0.00000340 5.84180000
3 84 -0.00000000 -0.00000000 -0.09727730 5.85980000
3 85 -0.01557330 0.02577170 0.00000000 5.86040000
3 86 -0.00000000 0.00000000 -0.00254360 5.86120000
3 87 -0.05218780 -0.03206460 0.00000000 5.86150000
3 88 0.00022700 -0.00036750 0.00000000 5.87150000
3 89 -0.00000850 -0.00000540 -0.00000000 5.90040000
3 90 0.00000000 0.00000000 0.01246230 5.98440000
3 91 0.00000000 -0.00000000 0.00000090 6.03520000
3 92 -0.00099450 0.01651230 0.00000000 6.04390000
3 93 0.13745950 0.08407940 0.00000000 6.04420000
3 94 -0.00000000 0.00000000 0.00002850 6.11330000
3 95 0.00000000 -0.00000000 -0.00000010 6.15050000
3 96 0.00031630 0.00019480 -0.00000000 6.16350000
3 97 0.06271740 -0.10150100 -0.00000000 6.29860000
3 98 0.00000000 -0.00000000 -0.00001820 6.33070000
3 99 -0.00000000 0.00000000 -0.00000200 6.33400000
3 100 0.00000000 0.00000000 -0.01465750 6.35380000
3 101 -0.00000000 0.00000000 -0.00001820 6.35850000
3 102 -0.05968040 0.09665250 0.00000000 6.36120000
3 103 -0.00722570 0.01165370 0.00000000 6.37680000
3 104 0.06002490 0.03705010 0.00000000 6.42040000
3 105 -0.00000000 0.00000000 0.00000350 6.46130000
3 106 -0.00000000 0.00000000 -0.00007000 6.56350000
3 107 -0.00000000 -0.00000000 -0.00009290 6.64500000
3 108 0.00537600 0.00446000 -0.00000000 6.67240000
3 109 -0.38917430 0.62987140 0.00000000 6.67270000
3 110 0.00000000 0.00000000 -0.03600570 6.68560000
3 111 0.00000000 0.00000000 -0.05355200 6.69550000
3 112 -0.00000000 0.00000000 -0.04702180 6.74320000
3 113 -0.00005640 -0.00003530 -0.00000000 6.77840000
3 114 -0.09689530 -0.05986480 -0.00000000 6.79100000
3 115 -0.00000000 0.00000000 -0.00004230 6.83220000
3 116 0.00003270 0.00002030 -0.00000000 6.89860000
3 117 -0.00000000 -0.00000000 0.00000030 6.90690000
3 118 -0.00000000 0.00000000 0.00000440 6.92350000
3 119 -0.00000000 0.00000000 0.00000020 6.92910000
3 120 0.00002460 0.00001500 0.00000000 6.93570000
3 121 0.00000000 0.00000000 -0.00000050 6.98200000
3 122 -0.00007040 0.00011430 0.00000000 7.07680000
3 123 0.00000000 -0.00000000 -0.00007630 7.09710000
3 124 0.00000350 -0.00000460 0.00000000 7.13670000
3 125 0.00931300 -0.01505470 0.00000000 7.13680000
3 126 -0.09697840 0.15697270 0.00000000 7.24660000
3 127 0.00553330 -0.00895660 -0.00000000 7.24790000
3 128 0.00007080 0.00004380 0.00000000 7.32980000
3 129 -0.00000000 0.00000000 -0.05715140 7.36250000
3 130 0.00000000 -0.00000000 -0.00501500 7.37350000
3 131 -0.00026370 0.00042630 -0.00000000 7.42280000
3 132 -0.00000000 0.00000000 -0.00000490 7.44470000
3 133 -0.10039610 0.16247820 0.00000000 7.45020000
3 134 0.00001200 -0.00001910 -0.00000000 7.61450000
3 135 0.00073380 0.00045410 -0.00000000 7.63160000
3 136 -0.09154980 -0.05656310 -0.00000000 7.64750000
3 137 0.00000000 -0.00000000 0.00000040 7.69320000
3 138 -0.00000000 -0.00000000 -0.00775630 7.72140000
3 139 0.00014400 -0.00023250 0.00000000 7.72370000
3 140 -0.00000000 -0.00000000 0.01501320 7.91720000
3 141 -0.00003080 0.00005000 0.00000000 7.92100000
3 142 0.00000690 0.00000410 -0.00000000 7.94260000
3 143 0.00000000 -0.00000000 0.00001410 7.94490000
3 144 -0.01375440 -0.00849870 -0.00000000 7.95780000
3 145 0.00002160 -0.00003430 0.00000000 7.97340000
3 146 -0.00000000 0.00000000 0.00000700 7.97500000
3 147 -0.00000000 0.00000000 -0.00000070 8.03110000
3 148 -0.00012230 -0.00007520 -0.00000000 8.04000000
3 149 0.00000000 -0.00000000 0.07856700 8.08360000
3 150 0.00002530 0.00001580 0.00000000 8.09740000
3 151 -0.00007780 -0.00004810 0.00000000 8.10720000
3 152 -0.04866310 0.07876220 -0.00000000 8.13930000
3 153 -0.00000000 -0.00000000 -0.00000040 8.18170000
3 154 0.00007910 -0.00012790 -0.00000000 8.21420000
3 155 -0.00000000 0.00000000 0.00000390 8.21460000
3 156 -0.00016260 -0.00009940 0.00000000 8.25220000
3 157 -0.00068430 0.00111090 -0.00000000 8.29610000
3 158 0.01959130 0.01207790 -0.00000000 8.30190000
3 159 0.00000000 -0.00000000 0.00000290 8.32070000
3 160 0.00037360 -0.00060360 0.00000000 8.35720000
3 161 -0.06909730 0.11189820 -0.00000000 8.37510000
3 162 0.20342440 0.12565650 0.00000000 8.40040000
3 163 -0.05868320 0.09492290 -0.00000000 8.42120000
3 164 -0.00000000 0.00000000 -0.05001410 8.44930000
3 165 -0.00000000 0.00000000 0.00169490 8.47850000
3 166 -0.03159500 0.05111680 0.00000000 8.48870000
3 167 -0.00010810 -0.00006760 -0.00000000 8.48990000
3 168 0.00000000 0.00000000 0.00000010 8.49790000
3 169 0.00021220 -0.00034390 -0.00000000 8.54290000
3 170 -0.00001460 -0.00000900 0.00000000 8.56430000
3 171 0.00380430 0.00235490 0.00000000 8.57700000
3 172 -0.00049430 -0.00030550 0.00000000 8.57720000
3 173 0.00005550 -0.00009130 -0.00000000 8.59050000
3 174 0.00000000 0.00000000 0.27863740 8.62980000
3 175 0.03973620 -0.06430810 0.00000000 8.71400000
3 176 0.00003350 0.00002070 0.00000000 8.73730000
3 177 -0.00000000 0.00000000 -0.00000300 8.75290000
3 178 -0.00011210 0.00018040 0.00000000 8.82630000
3 179 0.00000000 -0.00000000 0.12514470 8.88330000
3 180 0.00000000 -0.00000000 0.00000070 8.92230000
3 181 0.00820930 0.00506300 -0.00000000 8.92990000
3 182 0.00000000 -0.00000000 -0.00027030 8.94030000
3 183 -0.01271930 0.02058000 -0.00000000 8.98060000
3 184 -0.00000000 -0.00000190 -0.00000000 9.02280000
3 185 -0.00000000 0.00000000 -0.57453850 9.03260000
3 186 -0.00002650 0.00003950 -0.00000000 9.08240000
3 187 0.00000000 -0.00000000 -0.00000750 9.09060000
3 188 -0.00000000 0.00000000 -0.00019380 9.10780000
3 189 0.11172960 0.06901710 0.00000000 9.11060000
3 190 -0.00000000 0.00000000 -0.05478980 9.16390000
3 191 0.00000950 -0.00001750 -0.00000000 9.17910000
3 192 0.00000000 -0.00000000 -0.00103050 9.21760000
3 193 -0.00741050 0.01198090 0.00000000 9.24600000
3 194 -0.00521710 -0.00322810 0.00000000 9.26270000
3 195 0.00000000 -0.00000000 -0.00029780 9.26500000
3 196 0.00003600 -0.00006560 0.00000000 9.27290000
3 197 -0.00000950 -0.00000600 -0.00000000 9.28230000
3 198 -0.00000000 0.00000000 -0.00000060 9.28700000
3 199 0.00000000 -0.00000000 0.00010050 9.29770000
3 200 0.00006550 -0.00010630 0.00000000 9.33660000
4 4 -0.00164360 -0.00101380 0.00000000 0.00000000
4 5 0.00000000 -0.00000000 -0.00004610 0.58170000
4 6 0.00014840 -0.00024190 -0.00000000 0.72530000
4 7 0.00000000 -0.00000000 -0.08059730 0.85590000
4 8 -0.00000000 0.00000000 -0.00001130 0.98050000
4 9 -0.00000070 0.00000120 -0.00000000 1.27890000
4 10 0.00000000 0.00000000 0.12087370 1.38290000
4 11 0.00850310 0.00524820 -0.00000000 1.67250000
4 12 -0.00000000 -0.00000000 -0.00000010 1.77060000
4 13 0.00000000 0.00000000 0.00002820 1.90800000
4 14 0.00000000 -0.00000000 -0.09375670 2.08190000
4 15 0.10939990 -0.17712950 -0.00000000 2.10030000
4 16 -0.03138730 -0.01929160 0.00000000 2.10640000
4 17 -0.00000000 0.00000000 -0.00001720 2.14760000
4 18 -0.02669100 0.04324710 0.00000000 2.17650000
4 19 -0.00000000 -0.00000000 0.42628200 2.37440000
4 20 -0.00001320 -0.00000810 0.00000000 2.53500000
4 21 0.00002440 -0.00003890 0.00000000 2.56570000
4 22 -0.00010320 -0.00006400 -0.00000000 2.59930000
4 23 -0.00000000 0.00000000 -0.00001590 2.64090000
4 24 -0.00000000 0.00000000 0.00000040 2.68910000
4 25 0.00003170 0.00001960 -0.00000000 2.82440000
4 26 -0.01890150 -0.01167750 -0.00000000 2.86580000
4 27 0.00002360 -0.00003810 -0.00000000 2.94610000
4 28 -0.00000000 0.00000000 0.00000350 2.97100000
4 29 0.00000000 -0.00000000 0.00039680 3.14090000
4 30 0.02290050 -0.03705750 0.00000000 3.23250000
4 31 0.00000000 0.00000000 -0.03761200 3.29980000
4 32 0.00000000 -0.00000000 -0.00000190 3.33530000
4 33 -0.00016530 0.00026710 -0.00000000 3.37380000
4 34 0.00028040 -0.00045390 -0.00000000 3.42220000
4 35 0.00000000 0.00000000 -0.00000010 3.45160000
4 36 0.00000000 -0.00000000 0.00002590 3.54900000
4 37 -0.00013110 -0.00008060 -0.00000000 3.60300000
4 38 -0.00000000 0.00000000 -0.29513440 3.60760000
4 39 0.01376260 0.00850610 -0.00000000 3.67360000
4 40 0.00000000 -0.00000000 -0.00016460 3.67660000
4 41 0.00000000 0.00000000 -0.00001650 3.80580000
4 42 0.00027620 0.00017010 -0.00000000 3.83420000
4 43 0.00000000 -0.00000000 -0.00000670 3.91930000
4 44 0.00000000 0.00000000 0.00026730 4.01990000
4 45 -0.01220270 0.01974550 -0.00000000 4.02810000
4 46 -0.00029450 -0.00018140 -0.00000000 4.05580000
4 47 -0.00002320 0.00003670 0.00000000 4.05600000
4 48 -0.00031920 -0.00019690 0.00000000 4.10990000
4 49 0.05079840 0.03138070 0.00000000 4.14480000
4 50 -0.00000000 -0.00000000 -0.00002750 4.20320000
4 51 0.00000000 -0.00000000 0.00009840 4.20460000
4 52 -0.00000000 -0.00000000 0.00000040 4.23350000
4 53 -0.85409560 -0.52768190 0.00000000 4.26940000
4 54 0.00000000 0.00000000 0.46280490 4.28120000
4 55 -0.00000000 -0.00000000 -0.27534370 4.35280000
4 56 0.00000000 0.00000000 -0.00000000 4.39990000
4 57 0.17625830 -0.28534440 -0.00000000 4.40770000
4 58 0.00000000 0.00000000 -0.04656550 4.48870000
4 59 -0.00200640 -0.00122040 0.00000000 4.57210000
4 60 -0.00000000 -0.00000000 0.20412120 4.57330000
4 61 -0.00004910 0.00008010 0.00000000 4.61480000
4 62 -0.29103560 0.47114860 -0.00000000 4.69970000
4 63 0.00000000 0.00000000 0.00862500 4.78870000
4 64 0.00000000 -0.00000000 -0.00000010 4.84040000
4 65 -0.00103540 -0.00064160 0.00000000 4.85990000
4 66 0.12519910 0.07735800 0.00000000 4.89560000
4 67 -0.00000000 0.00000000 -0.00046360 4.94270000
4 68 0.00018730 0.00011420 -0.00000000 4.94570000
4 69 0.00080670 0.00049950 -0.00000000 5.03700000
4 70 -0.00000000 0.00000000 0.00000010 5.09360000
4 71 -0.00000000 0.00000000 0.00000020 5.14430000
4 72 0.00000000 -0.00000000 0.00016280 5.16960000
4 73 0.00827010 -0.01322720 -0.00000000 5.19750000
4 74 -0.00731250 0.01217350 -0.00000000 5.23310000
4 75 0.00000000 -0.00000000 -0.00000010 5.27040000
4 76 0.00000000 -0.00000000 -0.00805030 5.27620000
4 77 0.00000000 -0.00000000 0.00003180 5.27730000
4 78 -0.61885190 -0.38234620 0.00000000 5.38470000
4 79 0.00011030 -0.00027240 0.00000000 5.38650000
4 80 0.56803070 0.35096020 0.00000000 5.45060000
4 81 0.10810660 0.06678640 -0.00000000 5.53190000
4 82 0.00000000 -0.00000000 0.00000000 5.59870000
4 83 -0.00023490 -0.00014530 0.00000000 5.65050000
4 84 -0.00052050 0.00083900 -0.00000000 5.66850000
4 85 0.00000000 -0.00000000 -0.00017560 5.66910000
4 86 0.02065310 -0.03344530 -0.00000000 5.66990000
