i j mx my mz deltaE
95 101 0.00000000 0.00000000 0.00000040 0.20800000
95 102 -0.00004750 -0.00007600 0.00000000 0.21070000
95 103 -0.00005520 -0.00008710 0.00000000 0.22630000
95 104 0.00022860 -0.00013600 0.00000000 0.27000000
95 105 0.00000000 0.00000000 -0.00000010 0.31080000
95 106 0.00000000 0.00000000 -0.16407980 0.41300000
95 107 0.00000000 0.00000000 0.30931290 0.49450000
95 108 -0.00006070 0.00003870 0.00000000 0.52190000
95 109 -0.00017520 -0.00027050 0.00000000 0.52220000
95 110 0.00000000 0.00000000 0.00069650 0.53510000
95 111 0.00000000 0.00000000 0.00020600 0.54490000
95 112 0.00000000 0.00000000 -0.00036790 0.59270000
95 113 -0.05815500 0.03593840 0.00000000 0.62790000
95 114 -0.00007710 0.00004850 0.00000000 0.64050000
95 115 0.00000000 0.00000000 0.05251370 0.68170000
95 116 -0.00908330 0.00562020 0.00000000 0.74810000
95 117 0.00000000 0.00000000 0.00000800 0.75640000
95 118 0.00000000 0.00000000 0.00000050 0.77290000
95 119 0.00000000 0.00000000 0.00000580 0.77860000
95 120 0.04970560 -0.03075300 0.00000000 0.78520000
95 121 0.00000000 0.00000000 -0.00001460 0.83150000
95 122 0.01747820 0.02828880 0.00000000 0.92630000
95 123 0.00000000 0.00000000 0.00000120 0.94670000
95 124 -0.02689390 0.01662990 0.00000000 0.98620000
95 125 0.00006420 -0.00023390 0.00000000 0.98630000
95 126 -0.00057820 -0.00094100 0.00000000 1.09620000
95 127 -0.01454210 -0.02352480 0.00000000 1.09730000
95 128 -0.01432090 0.00884640 0.00000000 1.17930000
95 129 0.00000000 0.00000000 0.00003610 1.21200000
95 130 0.00000000 0.00000000 -0.00007630 1.22300000
95 131 0.05238510 0.08478100 0.00000000 1.27220000
95 132 0.00000000 0.00000000 0.00000340 1.29420000
95 133 0.00052110 0.00086580 0.00000000 1.29970000
95 134 -0.13582840 -0.21989970 0.00000000 1.46400000
95 135 0.22056980 -0.13627640 0.00000000 1.48110000
95 136 -0.00243020 0.00152770 0.00000000 1.49700000
95 137 0.00000000 0.00000000 -0.00000420 1.54270000
95 138 0.00000000 0.00000000 -0.00000950 1.57080000
95 139 0.27123430 0.43890240 0.00000000 1.57320000
95 140 0.00000000 0.00000000 -0.00005260 1.76670000
95 141 -0.05475000 -0.08859230 0.00000000 1.77050000
95 142 -0.00913750 0.00533320 0.00000000 1.79210000
95 143 0.00000000 0.00000000 0.09425400 1.79440000
95 144 -0.00021360 0.00014820 0.00000000 1.80730000
95 145 0.22214790 0.35948690 0.00000000 1.82290000
95 146 0.00000000 0.00000000 0.00001000 1.82450000
95 147 0.00000000 0.00000000 -0.00000190 1.88060000
95 148 -0.00211860 0.00129120 0.00000000 1.88950000
95 149 0.00000000 0.00000000 -0.00000070 1.93310000
95 150 0.02508090 -0.01551260 0.00000000 1.94690000
95 151 0.07024230 -0.04341260 0.00000000 1.95670000
95 152 -0.00026480 -0.00042440 0.00000000 1.98870000
95 153 0.00000000 0.00000000 0.00000070 2.03120000
95 154 -0.03012660 -0.04864800 0.00000000 2.06370000
95 155 0.00000000 0.00000000 0.00000130 2.06400000
95 156 0.36005670 -0.22266500 0.00000000 2.10180000
95 157 0.00011590 0.00019760 0.00000000 2.14560000
95 158 0.00179210 -0.00126220 0.00000000 2.15140000
95 159 0.00000000 0.00000000 -0.00000080 2.17010000
95 160 0.45840710 0.74183490 0.00000000 2.20670000
95 161 0.00096510 0.00157860 0.00000000 2.22460000
95 162 -0.00001230 0.00000740 0.00000000 2.24990000
95 163 0.00088670 0.00146650 0.00000000 2.27070000
95 164 0.00000000 0.00000000 -0.00011210 2.29880000
95 165 0.00000000 0.00000000 -0.04532850 2.32800000
95 166 -0.00016450 -0.00026170 0.00000000 2.33820000
95 167 0.02313600 -0.01429350 0.00000000 2.33940000
95 168 0.00000000 0.00000000 0.00000290 2.34740000
95 169 -0.15767960 -0.25519760 0.00000000 2.39240000
95 170 0.02267600 -0.01427440 0.00000000 2.41380000
95 171 -0.00328650 0.00201480 0.00000000 2.42650000
95 172 -0.02084100 0.01264040 0.00000000 2.42670000
95 173 -0.18004640 -0.29144580 0.00000000 2.44000000
95 174 0.00000000 0.00000000 0.00004060 2.47920000
95 175 0.00007010 0.00010870 0.00000000 2.56350000
95 176 0.03545820 -0.02190490 0.00000000 2.58680000
95 177 0.00000000 0.00000000 0.00000000 2.60230000
95 178 -0.06943870 -0.11238850 0.00000000 2.67580000
95 179 0.00000000 0.00000000 0.00002910 2.73280000
95 180 0.00000000 0.00000000 -0.00000240 2.77180000
95 181 0.00001490 -0.00001080 0.00000000 2.77940000
95 182 0.00000000 0.00000000 -0.00725840 2.78980000
95 183 0.00001220 0.00001640 0.00000000 2.83010000
95 184 0.11698680 0.18935550 0.00000000 2.87230000
95 185 0.00000000 0.00000000 -0.00014490 2.88210000
95 186 0.09776540 0.15822480 0.00000000 2.93190000
95 187 0.00000000 0.00000000 0.00000050 2.94020000
95 188 0.00000000 0.00000000 -0.00000100 2.95730000
95 189 -0.00014290 0.00014040 0.00000000 2.96000000
95 190 0.00000000 0.00000000 0.00010970 3.01340000
95 191 -0.02709350 -0.04383970 0.00000000 3.02860000
95 192 0.00000000 0.00000000 -0.01733170 3.06710000
95 193 0.00014130 0.00022820 0.00000000 3.09550000
95 194 -0.00045460 0.00008150 0.00000000 3.11230000
95 195 0.00000000 0.00000000 0.03207500 3.11450000
95 196 -0.14915280 -0.24139210 0.00000000 3.12240000
95 197 -0.01052580 0.00651380 0.00000000 3.13180000
95 198 0.00000000 0.00000000 -0.00000210 3.13650000
95 199 0.00000000 0.00000000 0.04976210 3.14720000
95 200 0.06220190 0.10067320 0.00000000 3.18610000
96 96 0.00000000 0.00000000 0.00000000 0.00000000
96 97 0.00000000 0.00000000 -0.00027790 0.13510000
96 98 -0.00054000 -0.00086660 0.00000000 0.16710000
96 99 0.00002260 -0.00001650 0.00000000 0.17050000
96 100 0.00268300 0.00431990 0.00000000 0.19030000
96 101 0.00001950 -0.00000870 0.00000000 0.19500000
96 102 0.00000000 0.00000000 0.00251950 0.19770000
96 103 0.00000000 0.00000000 -0.00189970 0.21330000
96 104 0.00000000 0.00000000 -0.00000210 0.25700000
96 105 -0.00001550 0.00000940 0.00000000 0.29780000
96 106 -0.05788160 -0.09368120 0.00000000 0.40000000
96 107 -0.00790920 -0.01279840 0.00000000 0.48150000
96 108 0.00000000 0.00000000 0.00000130 0.50890000
96 109 0.00000000 0.00000000 0.00012060 0.50920000
96 110 -0.00019160 -0.00030780 0.00000000 0.52210000
96 111 -0.00000480 -0.00000880 0.00000000 0.53190000
96 112 0.00028660 0.00046170 0.00000000 0.57970000
96 113 0.00000000 0.00000000 -0.00000850 0.61490000
96 114 0.00000000 0.00000000 0.00000060 0.62750000
96 115 0.00040880 0.00065840 0.00000000 0.66870000
96 116 0.00000000 0.00000000 -0.00000160 0.73510000
96 117 0.05277890 -0.03261650 0.00000000 0.74340000
96 118 -0.00000620 0.00000360 0.00000000 0.75990000
96 119 0.00314250 -0.00192750 0.00000000 0.76560000
96 120 0.00000000 0.00000000 0.00000790 0.77220000
96 121 -0.06825460 0.04216570 0.00000000 0.81850000
96 122 0.00000000 0.00000000 -0.03852520 0.91330000
96 123 -0.00019190 0.00011830 0.00000000 0.93370000
96 124 0.00000000 0.00000000 -0.00000430 0.97320000
96 125 0.00000000 0.00000000 -0.00015600 0.97330000
96 126 0.00000000 0.00000000 0.00245300 1.08320000
96 127 0.00000000 0.00000000 0.05291090 1.08430000
96 128 0.00000000 0.00000000 -0.00000310 1.16630000
96 129 -0.00001130 -0.00001710 0.00000000 1.19900000
96 130 -0.00002420 -0.00003970 0.00000000 1.21000000
96 131 0.00000000 0.00000000 0.04147370 1.25920000
96 132 -0.00199320 0.00123150 0.00000000 1.28120000
96 133 0.00000000 0.00000000 0.00085630 1.28670000
96 134 0.00000000 0.00000000 -0.13194570 1.45100000
96 135 0.00000000 0.00000000 0.00003430 1.46810000
96 136 0.00000000 0.00000000 0.00000170 1.48400000
96 137 0.00552050 -0.00340890 0.00000000 1.52970000
96 138 -0.00004350 -0.00007030 0.00000000 1.55780000
96 139 0.00000000 0.00000000 -0.12332870 1.56020000
96 140 0.00003700 0.00005920 0.00000000 1.75370000
96 141 0.00000000 0.00000000 -0.03701950 1.75750000
96 142 0.00000000 0.00000000 0.00008290 1.77910000
96 143 0.00626510 0.01013800 0.00000000 1.78140000
96 144 0.00000000 0.00000000 -0.00001070 1.79430000
96 145 0.00000000 0.00000000 -0.09684410 1.80990000
96 146 -0.00149990 0.00093390 0.00000000 1.81150000
96 147 -0.00624780 0.00385800 0.00000000 1.86760000
96 148 0.00000000 0.00000000 -0.00000290 1.87650000
96 149 0.00001750 0.00003090 0.00000000 1.92010000
96 150 0.00000000 0.00000000 0.00001320 1.93390000
96 151 0.00000000 0.00000000 -0.00001300 1.94370000
96 152 0.00000000 0.00000000 0.00017180 1.97570000
96 153 0.00463670 -0.00286580 0.00000000 2.01820000
96 154 0.00000000 0.00000000 -0.08466130 2.05070000
96 155 -0.00023980 0.00014900 0.00000000 2.05100000
96 156 0.00000000 0.00000000 0.00001410 2.08880000
96 157 0.00000000 0.00000000 -0.00025020 2.13260000
96 158 0.00000000 0.00000000 0.00000800 2.13840000
96 159 0.00018630 -0.00011560 0.00000000 2.15710000
96 160 0.00000000 0.00000000 -0.24543790 2.19370000
96 161 0.00000000 0.00000000 -0.00078020 2.21160000
96 162 0.00000000 0.00000000 0.00000000 2.23690000
96 163 0.00000000 0.00000000 -0.00098910 2.25770000
96 164 -0.00005950 -0.00009640 0.00000000 2.28580000
96 165 -0.00053390 -0.00086280 0.00000000 2.31500000
96 166 0.00000000 0.00000000 0.00008070 2.32520000
96 167 0.00000000 0.00000000 0.00000070 2.32640000
96 168 0.00234330 -0.00144660 0.00000000 2.33440000
96 169 0.00000000 0.00000000 0.16781590 2.37940000
96 170 0.00000000 0.00000000 0.00009920 2.40080000
96 171 0.00000000 0.00000000 0.00000400 2.41350000
96 172 0.00000000 0.00000000 0.00005940 2.41370000
96 173 0.00000000 0.00000000 0.05754600 2.42700000
96 174 0.00028560 0.00046250 0.00000000 2.46620000
96 175 0.00000000 0.00000000 -0.00006660 2.55050000
96 176 0.00000000 0.00000000 -0.00000080 2.57380000
96 177 0.00007150 -0.00004430 0.00000000 2.58930000
96 178 0.00000000 0.00000000 -0.28095070 2.66280000
96 179 -0.00000360 -0.00000650 0.00000000 2.71980000
96 180 -0.01117770 0.00690600 0.00000000 2.75880000
96 181 0.00000000 0.00000000 0.00001930 2.76640000
96 182 -0.00434050 -0.00702690 0.00000000 2.77680000
96 183 0.00000000 0.00000000 0.00034200 2.81710000
96 184 0.00000000 0.00000000 0.69822770 2.85930000
96 185 -0.00003020 -0.00004860 0.00000000 2.86910000
96 186 0.00000000 0.00000000 0.15289590 2.91890000
96 187 0.02207620 -0.01363940 0.00000000 2.92720000
96 188 0.00041010 -0.00026770 0.00000000 2.94430000
96 189 0.00000000 0.00000000 0.00006070 2.94700000
96 190 -0.00058990 -0.00095480 0.00000000 3.00040000
96 191 0.00000000 0.00000000 -0.46135050 3.01560000
96 192 0.13685660 0.22148990 0.00000000 3.05410000
96 193 0.00000000 0.00000000 0.00012000 3.08250000
96 194 0.00000000 0.00000000 0.00024620 3.09930000
96 195 -0.12244470 -0.19817980 0.00000000 3.10150000
96 196 0.00000000 0.00000000 0.36934220 3.10940000
96 197 0.00000000 0.00000000 0.00001210 3.11880000
96 198 0.34670170 -0.21418480 0.00000000 3.12350000
96 199 0.16388630 0.26529410 0.00000000 3.13420000
96 200 0.00000000 0.00000000 -0.12030930 3.17310000
97 97 0.00000000 0.00000000 0.00000000 0.00000000
97 98 0.00051500 -0.00033030 0.00000000 0.03200000
97 99 0.02273630 0.03676050 0.00000000 0.03540000
97 100 -0.36056130 0.22270980 0.00000000 0.05520000
97 101 0.03396300 0.05556370 0.00000000 0.05990000
97 102 0.00000000 0.00000000 -0.00001610 0.06260000
97 103 0.00000000 0.00000000 0.00000050 0.07820000
97 104 0.00000000 0.00000000 -0.01142550 0.12190000
97 105 0.01810690 0.02928140 0.00000000 0.16270000
97 106 -0.00019270 0.00011970 0.00000000 0.26490000
97 107 -0.00019600 0.00012180 0.00000000 0.34640000
97 108 0.00000000 0.00000000 -0.40425240 0.37380000
97 109 0.00000000 0.00000000 0.00209090 0.37410000
97 110 0.04586340 -0.02833520 0.00000000 0.38700000
97 111 -0.00817120 0.00504960 0.00000000 0.39680000
97 112 -0.09209950 0.05689940 0.00000000 0.44460000
97 113 0.00000000 0.00000000 -0.00107190 0.47980000
97 114 0.00000000 0.00000000 0.65372270 0.49240000
97 115 -0.00001780 0.00001100 0.00000000 0.53360000
97 116 0.00000000 0.00000000 0.00003880 0.60000000
97 117 -0.00002840 -0.00004750 0.00000000 0.60830000
97 118 0.01948660 0.03153300 0.00000000 0.62480000
97 119 -0.00009590 -0.00015500 0.00000000 0.63050000
97 120 0.00000000 0.00000000 -0.00006740 0.63710000
97 121 -0.00001380 -0.00002520 0.00000000 0.68340000
97 122 0.00000000 0.00000000 -0.00000440 0.77820000
97 123 -0.00656770 -0.01065640 0.00000000 0.79860000
97 124 0.00000000 0.00000000 0.00026830 0.83810000
97 125 0.00000000 0.00000000 0.00000320 0.83820000
97 126 0.00000000 0.00000000 -0.00000070 0.94810000
97 127 0.00000000 0.00000000 -0.00000210 0.94920000
97 128 0.00000000 0.00000000 -0.00024560 1.03120000
97 129 -0.01245550 0.00768340 0.00000000 1.06390000
97 130 0.60457330 -0.37353540 0.00000000 1.07490000
97 131 0.00000000 0.00000000 0.00000270 1.12410000
97 132 -0.12091010 -0.19567170 0.00000000 1.14610000
97 133 0.00000000 0.00000000 0.00000230 1.15160000
97 134 0.00000000 0.00000000 -0.00001240 1.31590000
97 135 0.00000000 0.00000000 -0.00075040 1.33300000
97 136 0.00000000 0.00000000 -0.07378730 1.34890000
97 137 0.00001380 0.00002300 0.00000000 1.39460000
97 138 -0.16628850 0.10273780 0.00000000 1.42270000
97 139 0.00000000 0.00000000 0.00000420 1.42510000
97 140 0.02716840 -0.01677460 0.00000000 1.61860000
97 141 0.00000000 0.00000000 0.00000010 1.62240000
97 142 0.00000000 0.00000000 0.00018220 1.64400000
97 143 0.00011400 -0.00006860 0.00000000 1.64630000
97 144 0.00000000 0.00000000 0.02071820 1.65920000
97 145 0.00000000 0.00000000 0.00000370 1.67480000
97 146 -0.05880000 -0.09515420 0.00000000 1.67640000
97 147 -0.00002290 -0.00003500 0.00000000 1.73250000
97 148 0.00000000 0.00000000 -0.00035810 1.74140000
97 149 -0.00231780 0.00141960 0.00000000 1.78500000
97 150 0.00000000 0.00000000 -0.00005120 1.79880000
97 151 0.00000000 0.00000000 0.00023020 1.80860000
97 152 0.00000000 0.00000000 -0.00000640 1.84060000
97 153 0.00005080 0.00008050 0.00000000 1.88310000
97 154 0.00000000 0.00000000 -0.00000360 1.91560000
97 155 -0.06612730 -0.10702120 0.00000000 1.91590000
97 156 0.00000000 0.00000000 -0.00035000 1.95370000
97 157 0.00000000 0.00000000 0.00000620 1.99750000
97 158 0.00000000 0.00000000 0.02207250 2.00330000
97 159 0.01393650 0.02255780 0.00000000 2.02200000
97 160 0.00000000 0.00000000 -0.00000820 2.05860000
97 161 0.00000000 0.00000000 -0.00000830 2.07650000
97 162 0.00000000 0.00000000 0.02621960 2.10180000
97 163 0.00000000 0.00000000 0.00000760 2.12260000
97 164 0.00958290 -0.00592160 0.00000000 2.15070000
97 165 -0.00002130 0.00001330 0.00000000 2.17990000
97 166 0.00000000 0.00000000 -0.00002160 2.19010000
97 167 0.00000000 0.00000000 0.00011460 2.19130000
97 168 0.00005300 0.00008740 0.00000000 2.19930000
97 169 0.00000000 0.00000000 0.00000380 2.24430000
97 170 0.00000000 0.00000000 -0.00009030 2.26570000
97 171 0.00000000 0.00000000 -0.09716970 2.27840000
97 172 0.00000000 0.00000000 0.01506370 2.27860000
97 173 0.00000000 0.00000000 0.00000360 2.29190000
97 174 -0.12772560 0.07891320 0.00000000 2.33110000
97 175 0.00000000 0.00000000 0.00000350 2.41540000
97 176 0.00000000 0.00000000 -0.00012560 2.43870000
97 177 -0.01782650 -0.02885310 0.00000000 2.45420000
97 178 0.00000000 0.00000000 -0.00000060 2.52770000
97 179 0.01199790 -0.00741610 0.00000000 2.58470000
97 180 -0.00000250 -0.00000810 0.00000000 2.62370000
97 181 0.00000000 0.00000000 0.04469090 2.63130000
97 182 -0.00025810 0.00015990 0.00000000 2.64170000
97 183 0.00000000 0.00000000 -0.00000160 2.68200000
97 184 0.00000000 0.00000000 0.00001270 2.72420000
97 185 -0.00317450 0.00195550 0.00000000 2.73400000
97 186 0.00000000 0.00000000 0.00001140 2.78380000
97 187 -0.00028150 -0.00046140 0.00000000 2.79210000
97 188 0.01599200 0.02590450 0.00000000 2.80920000
97 189 0.00000000 0.00000000 -0.09779900 2.81190000
97 190 -0.03236020 0.01996400 0.00000000 2.86530000
97 191 0.00000000 0.00000000 0.00000730 2.88050000
97 192 -0.00013030 0.00008030 0.00000000 2.91900000
97 193 0.00000000 0.00000000 0.00001030 2.94740000
97 194 0.00000000 0.00000000 0.09746590 2.96420000
97 195 0.00002410 -0.00001320 0.00000000 2.96640000
97 196 0.00000000 0.00000000 -0.00004890 2.97430000
97 197 0.00000000 0.00000000 -0.00001000 2.98370000
97 198 -0.00003320 -0.00006640 0.00000000 2.98840000
97 199 -0.00002690 0.00001960 0.00000000 2.99910000
97 200 0.00000000 0.00000000 -0.00000080 3.03800000
98 98 0.00000000 0.00000000 0.00000000 0.00000000
98 99 0.00000000 0.00000000 -0.00026810 0.00340000
98 100 0.00000000 0.00000000 -0.00000900 0.02320000
98 101 0.00000000 0.00000000 -0.00047450 0.02790000
98 102 0.00061740 -0.00037490 0.00000000 0.03060000
98 103 -0.00102060 0.00063600 0.00000000 0.04620000
98 104 -0.00020470 -0.00033230 0.00000000 0.08990000
98 105 0.00000000 0.00000000 0.00046320 0.13070000
98 106 0.00000000 0.00000000 0.00001770 0.23290000
98 107 0.00000000 0.00000000 0.00001360 0.31440000
98 108 -0.00001170 -0.00000490 0.00000000 0.34180000
98 109 -0.00050890 0.00028600 0.00000000 0.34210000
98 110 0.00000000 0.00000000 -0.00001380 0.35500000
98 111 0.00000000 0.00000000 -0.00000650 0.36480000
98 112 0.00000000 0.00000000 0.00000140 0.41260000
98 113 0.01732360 0.02802480 0.00000000 0.44780000
98 114 0.00004580 0.00006230 0.00000000 0.46040000
98 115 0.00000000 0.00000000 -0.00002160 0.50160000
98 116 0.01260550 0.02041860 0.00000000 0.56800000
98 117 0.00000000 0.00000000 -0.79791100 0.57630000
98 118 0.00000000 0.00000000 -0.00086850 0.59280000
98 119 0.00000000 0.00000000 -0.06376480 0.59850000
98 120 0.09450140 0.15286400 0.00000000 0.60510000
98 121 0.00000000 0.00000000 -0.37820990 0.65140000
98 122 -0.00841030 0.00520130 0.00000000 0.74620000
98 123 0.00000000 0.00000000 -0.00005420 0.76660000
98 124 0.02035800 0.03292970 0.00000000 0.80610000
98 125 0.00002340 -0.00028450 0.00000000 0.80620000
98 126 0.00020520 -0.00011690 0.00000000 0.91610000
98 127 0.00244570 -0.00151030 0.00000000 0.91720000
98 128 0.00289970 0.00469410 0.00000000 0.99920000
98 129 0.00000000 0.00000000 0.00001410 1.03190000
98 130 0.00000000 0.00000000 -0.00000530 1.04290000
98 131 0.00899140 -0.00555180 0.00000000 1.09210000
98 132 0.00000000 0.00000000 -0.00135280 1.11410000
98 133 0.00008260 -0.00005240 0.00000000 1.11960000
98 134 0.01541080 -0.00951160 0.00000000 1.28390000
98 135 -0.01165500 -0.01884810 0.00000000 1.30100000
98 136 0.00017100 0.00027220 0.00000000 1.31690000
98 137 0.00000000 0.00000000 -0.01731260 1.36260000
98 138 0.00000000 0.00000000 -0.00000030 1.39070000
98 139 0.00893340 -0.00551740 0.00000000 1.39310000
98 140 0.00000000 0.00000000 -0.00000840 1.58660000
98 141 -0.02748940 0.01697090 0.00000000 1.59040000
98 142 -0.02171970 -0.03516390 0.00000000 1.61200000
98 143 0.00000000 0.00000000 -0.00000170 1.61430000
98 144 -0.00003650 -0.00005890 0.00000000 1.62720000
98 145 0.00000900 -0.00001040 0.00000000 1.64280000
98 146 0.00000000 0.00000000 -0.00192370 1.64440000
98 147 0.00000000 0.00000000 -0.00484790 1.70050000
98 148 -0.01105810 -0.01789190 0.00000000 1.70940000
98 149 0.00000000 0.00000000 0.00000880 1.75300000
98 150 0.00950910 0.01538900 0.00000000 1.76680000
98 151 -0.00647050 -0.01047550 0.00000000 1.77660000
98 152 -0.00002970 0.00000930 0.00000000 1.80860000
98 153 0.00000000 0.00000000 0.00199260 1.85110000
98 154 -0.00110210 0.00067250 0.00000000 1.88360000
98 155 0.00000000 0.00000000 0.00088110 1.88390000
98 156 0.00525080 0.00850520 0.00000000 1.92170000
98 157 -0.00004180 0.00002130 0.00000000 1.96550000
98 158 0.00009740 0.00015290 0.00000000 1.97130000
98 159 0.00000000 0.00000000 -0.00013690 1.99000000
98 160 0.01404080 -0.00862520 0.00000000 2.02660000
98 161 0.00008400 -0.00006330 0.00000000 2.04450000
98 162 0.00001260 0.00001870 0.00000000 2.06980000
98 163 0.00010720 -0.00003930 0.00000000 2.09060000
98 164 0.00000000 0.00000000 -0.00002440 2.11870000
98 165 0.00000000 0.00000000 0.00001080 2.14790000
98 166 0.00005410 -0.00006340 0.00000000 2.15810000
98 167 -0.00523170 -0.00846840 0.00000000 2.15930000
98 168 0.00000000 0.00000000 0.00069860 2.16730000
98 169 0.02090650 -0.01288650 0.00000000 2.21230000
98 170 -0.00398490 -0.00648840 0.00000000 2.23370000
98 171 0.00065460 0.00105940 0.00000000 2.24640000
98 172 0.00424590 0.00684350 0.00000000 2.24660000
98 173 0.02389620 -0.01471370 0.00000000 2.25990000
98 174 0.00000000 0.00000000 0.00002930 2.29910000
98 175 -0.00001340 0.00000010 0.00000000 2.38340000
98 176 -0.02071870 -0.03353600 0.00000000 2.40670000
98 177 0.00000000 0.00000000 -0.00007690 2.42220000
98 178 0.00982980 -0.00608660 0.00000000 2.49570000
98 179 0.00000000 0.00000000 0.00000100 2.55270000
98 180 0.00000000 0.00000000 -0.01070260 2.59170000
98 181 -0.00007590 -0.00006080 0.00000000 2.59930000
98 182 0.00000000 0.00000000 -0.00000040 2.60970000
98 183 0.00006730 -0.00004000 0.00000000 2.65000000
98 184 0.01544120 -0.00955100 0.00000000 2.69220000
98 185 0.00000000 0.00000000 0.00000450 2.70200000
98 186 -0.01396390 0.00864040 0.00000000 2.75180000
98 187 0.00000000 0.00000000 0.03028240 2.76010000
98 188 0.00000000 0.00000000 0.00046090 2.77720000
98 189 0.00024960 0.00041190 0.00000000 2.77990000
98 190 0.00000000 0.00000000 0.00000240 2.83330000
98 191 -0.00673060 0.00414690 0.00000000 2.84850000
98 192 0.00000000 0.00000000 0.00000370 2.88700000
98 193 0.00003550 -0.00001470 0.00000000 2.91540000
98 194 -0.00001390 -0.00002360 0.00000000 2.93220000
98 195 0.00000000 0.00000000 0.00000340 2.93440000
98 196 -0.00484350 0.00299790 0.00000000 2.94230000
98 197 -0.01449590 -0.02346330 0.00000000 2.95170000
98 198 0.00000000 0.00000000 0.00088720 2.95640000
98 199 0.00000000 0.00000000 -0.00000360 2.96710000
98 200 0.00902310 -0.00557510 0.00000000 3.00600000
99 99 0.00000000 0.00000000 0.00000000 0.00000000
99 100 0.00000000 0.00000000 0.08063140 0.01980000
99 101 0.00000000 0.00000000 0.00006830 0.02450000
99 102 -0.00914590 -0.01484380 0.00000000 0.02720000
99 103 -0.01027800 -0.01655670 0.00000000 0.04280000
99 104 0.02258530 -0.01396070 0.00000000 0.08650000
99 105 0.00000000 0.00000000 0.00000150 0.12730000
99 106 0.00000000 0.00000000 0.00033060 0.22950000
99 107 0.00000000 0.00000000 -0.00147950 0.31100000
99 108 0.01104990 -0.00614820 0.00000000 0.33840000
99 109 0.05904900 0.09565250 0.00000000 0.33870000
99 110 0.00000000 0.00000000 0.08791730 0.35160000
99 111 0.00000000 0.00000000 0.00100720 0.36140000
99 112 0.00000000 0.00000000 -0.01491740 0.40920000
99 113 0.00000290 0.00000680 0.00000000 0.44440000
99 114 -0.02563090 0.01583570 0.00000000 0.45700000
99 115 0.00000000 0.00000000 -0.00011070 0.49820000
99 116 0.00000330 0.00000860 0.00000000 0.56460000
99 117 0.00000000 0.00000000 -0.00017420 0.57290000
99 118 0.00000000 0.00000000 -0.00000070 0.58940000
99 119 0.00000000 0.00000000 -0.00000380 0.59510000
99 120 -0.00018500 0.00017040 0.00000000 0.60170000
99 121 0.00000000 0.00000000 -0.00007310 0.64800000
99 122 0.00001260 0.00001880 0.00000000 0.74280000
99 123 0.00000000 0.00000000 -0.00003750 0.76320000
99 124 0.00026260 0.00045280 0.00000000 0.80270000
99 125 0.05116740 0.08281410 0.00000000 0.80280000
99 126 -0.02054380 -0.03323990 0.00000000 0.91270000
99 127 0.00123310 0.00198980 0.00000000 0.91380000
99 128 -0.00000550 0.00000550 0.00000000 0.99580000
99 129 0.00000000 0.00000000 0.01357520 1.02850000
99 130 0.00000000 0.00000000 0.03741760 1.03950000
99 131 -0.00002530 -0.00004300 0.00000000 1.08870000
99 132 0.00000000 0.00000000 -0.00003460 1.11070000
99 133 -0.00669760 -0.01083690 0.00000000 1.11620000
99 134 -0.00002610 -0.00004460 0.00000000 1.28050000
99 135 -0.00011610 0.00005780 0.00000000 1.29760000
99 136 -0.00655500 0.00404760 0.00000000 1.31350000
99 137 0.00000000 0.00000000 0.00000790 1.35920000
99 138 0.00000000 0.00000000 0.00932350 1.38730000
99 139 -0.00001020 -0.00001070 0.00000000 1.38970000
99 140 0.00000000 0.00000000 0.04422390 1.58320000
99 141 -0.00000680 -0.00000120 0.00000000 1.58700000
99 142 0.00001870 -0.00001200 0.00000000 1.60860000
99 143 0.00000000 0.00000000 -0.00004390 1.61090000
99 144 0.01562300 -0.00965220 0.00000000 1.62380000
99 145 0.00002960 0.00003570 0.00000000 1.63940000
99 146 0.00000000 0.00000000 -0.00005220 1.64100000
99 147 0.00000000 0.00000000 -0.00000660 1.69710000
99 148 -0.00001570 0.00000880 0.00000000 1.70600000
99 149 0.00000000 0.00000000 -0.00240540 1.74960000
99 150 -0.00002670 0.00002170 0.00000000 1.76340000
99 151 -0.00000700 0.00000220 0.00000000 1.77320000
99 152 0.01169670 0.01893250 0.00000000 1.80520000
99 153 0.00000000 0.00000000 -0.00000140 1.84770000
99 154 0.00001800 0.00003200 0.00000000 1.88020000
99 155 0.00000000 0.00000000 0.00000290 1.88050000
99 156 0.00020100 -0.00012130 0.00000000 1.91830000
99 157 0.00796300 0.01289120 0.00000000 1.96210000
99 158 -0.03038120 0.01877340 0.00000000 1.96790000
99 159 0.00000000 0.00000000 -0.00000280 1.98660000
99 160 0.00002250 0.00002640 0.00000000 2.02320000
99 161 0.01532980 0.02479820 0.00000000 2.04110000
99 162 0.03424470 -0.02117490 0.00000000 2.06640000
99 163 -0.05944770 -0.09618960 0.00000000 2.08720000
99 164 0.00000000 0.00000000 0.09568500 2.11530000
99 165 0.00000000 0.00000000 -0.00014540 2.14450000
99 166 0.07917870 0.12814920 0.00000000 2.15470000
99 167 0.00000400 -0.00006030 0.00000000 2.15590000
99 168 0.00000000 0.00000000 0.00000000 2.16390000
99 169 -0.00010510 -0.00018080 0.00000000 2.20890000
99 170 -0.00005640 0.00003530 0.00000000 2.23030000
99 171 -0.00345230 0.00213290 0.00000000 2.24300000
99 172 0.00058460 -0.00036200 0.00000000 2.24320000
